SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,AgeGroup,UtilGroup,IncomeQuartile,Total Late Payments
0,0.45985358,41,0,0.496537396,5775,8,0,2,0,0,40-50,30-50%,"(5351.0, 7385.25]",2
0,0.9999999,28,0,0,5351,1,0,0,0,0,<30,70-100%,"(3879.0, 5351.0]",0
0,0.552425614,40,0,0.253244285,36833,13,0,4,0,2,30-40,50-70%,"(7385.25, 251608.0]",4
0,1,28,1,1.022391044,2500,5,0,2,0,2,<30,70-100%,"(-0.001, 3879.0]",2
0,0.006533973,83,0,0.170139302,8398,9,0,1,0,0,65+,0-10%,"(7385.25, 251608.0]",1
0,0.007095529,73,1,0.806835742,11000,12,0,5,0,0,65+,0-10%,"(7385.25, 251608.0]",5
0,0.036541813,56,0,0.591691617,2671,10,0,1,0,1,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.014373535,45,0,0.088563632,8061,4,0,1,0,0,40-50,0-10%,"(7385.25, 251608.0]",1
0,0.058520449,72,0,0.387576553,8000,15,0,2,0,0,65+,0-10%,"(7385.25, 251608.0]",2
0,0.062308537,54,0,0.276987718,12375,8,0,3,0,0,50-65,0-10%,"(7385.25, 251608.0]",3
0,0.9999999,69,0,0.152376033,1935,2,0,0,0,0,65+,70-100%,"(-0.001, 3879.0]",0
0,0.559248025,48,0,0.215063319,4500,2,0,0,0,1,40-50,50-70%,"(3879.0, 5351.0]",0
0,0.507696356,43,0,0.304295656,12500,5,0,2,0,0,40-50,50-70%,"(7385.25, 251608.0]",2
0,1,52,0,1.227354529,5000,7,0,2,0,0,50-65,70-100%,"(3879.0, 5351.0]",2
1,1,55,0,0.004824259,1450,1,0,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",0
1,0,61,0,0.011039367,4800,1,0,0,0,3,50-65,0-10%,"(3879.0, 5351.0]",0
0,0.09860954,48,0,0.26446281,3750,5,0,1,0,0,40-50,0-10%,"(-0.001, 3879.0]",1
0,0.175,41,1,0.296128756,21000,18,0,1,0,1,40-50,10-30%,"(7385.25, 251608.0]",1
0,0.024019137,67,0,0.173152406,8916,7,0,2,0,0,65+,0-10%,"(7385.25, 251608.0]",2
0,0.047427216,55,0,0.135196737,8335,5,0,2,0,0,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.241726891,59,0,0.581437487,9933,27,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.542640654,47,0,0.275644265,3957,5,0,0,0,0,40-50,50-70%,"(3879.0, 5351.0]",0
0,0.019773556,49,0,0.124648547,5334,5,0,0,0,0,40-50,0-10%,"(3879.0, 5351.0]",0
0,0.022913025,95,0,0.017193123,2500,4,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
1,0.846418883,58,3,0.392260774,10000,10,0,2,0,1,50-65,70-100%,"(7385.25, 251608.0]",2
0,0.000735258,43,0,0.909764488,3778,8,1,1,0,2,40-50,0-10%,"(-0.001, 3879.0]",2
1,0.833739264,35,2,0.423732885,4162,7,2,0,0,0,30-40,70-100%,"(3879.0, 5351.0]",2
0,0.0630076,56,0,0.870750773,5500,11,0,2,0,2,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.017651972,36,0,0.153895112,7855,10,1,1,0,0,30-40,0-10%,"(7385.25, 251608.0]",2
0,0.105415569,43,0,0.244866628,5210,11,0,1,0,0,40-50,10-30%,"(3879.0, 5351.0]",1
0,0.004894748,43,0,0.066447285,7900,7,0,0,0,4,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.022573619,48,0,0.121553271,6128,7,0,0,0,0,40-50,0-10%,"(5351.0, 7385.25]",0
0,0.9999999,52,0,0,5351,1,0,0,0,0,50-65,70-100%,"(3879.0, 5351.0]",0
0,0.022057505,52,0,0.052515274,7692,12,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.24946299,55,0,0.320825718,9300,8,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
1,0.673251163,27,0,0.26785353,4942,9,0,1,0,0,<30,50-70%,"(3879.0, 5351.0]",1
0,0,39,0,0.551765513,5833,5,0,1,0,0,30-40,0-10%,"(5351.0, 7385.25]",1
0,0.291524512,52,0,0.43258095,16923,12,0,2,0,2,50-65,10-30%,"(7385.25, 251608.0]",2
0,0,41,0,0.140747176,1150,5,0,0,0,1,40-50,0-10%,"(-0.001, 3879.0]",0
0,0.007567506,65,0,0.439312138,5000,16,0,4,0,0,50-65,0-10%,"(3879.0, 5351.0]",4
0,0.610953124,38,0,0.561268209,3500,7,0,1,0,2,30-40,50-70%,"(-0.001, 3879.0]",1
0,0.036518713,31,0,0.287004864,8633,7,0,1,0,0,30-40,0-10%,"(7385.25, 251608.0]",1
0,0.9999999,29,0,0.01799775,2666,0,0,0,0,0,<30,70-100%,"(-0.001, 3879.0]",0
0,0.020979021,23,0,0,929,3,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.093131743,50,0,0.426806146,15294,12,0,5,0,0,40-50,0-10%,"(7385.25, 251608.0]",5
1,0.03491279,52,0,0.14856661,5929,6,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,1,54,0,0.031936496,5416,1,2,0,0,3,50-65,70-100%,"(5351.0, 7385.25]",2
0,0.344164636,42,0,0.192651908,6368,4,0,1,0,3,40-50,30-50%,"(5351.0, 7385.25]",1
0,0.100750514,41,0,0.086485586,6000,11,0,0,0,0,40-50,10-30%,"(5351.0, 7385.25]",0
0,0.370015909,50,0,0.170471588,6000,6,0,0,0,4,40-50,30-50%,"(5351.0, 7385.25]",0
0,0.728649443,62,0,0.405081091,32000,12,0,2,0,0,50-65,70-100%,"(7385.25, 251608.0]",2
0,0,43,0,0,11416,6,0,0,0,0,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.072624421,46,0,0.019936254,16000,5,0,0,0,3,40-50,0-10%,"(7385.25, 251608.0]",0
1,0.9999999,23,0,0.010747313,4000,0,1,0,0,0,<30,70-100%,"(3879.0, 5351.0]",1
0,0,25,0,0.34643571,1500,2,1,0,0,0,<30,0-10%,"(-0.001, 3879.0]",1
0,0.092209595,56,0,0.077281812,1500,4,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
1,1,54,1,0.420631747,2500,4,0,0,1,2,50-65,70-100%,"(-0.001, 3879.0]",1
0,0.9999999,30,0,0.537015276,850,5,0,0,0,3,<30,70-100%,"(-0.001, 3879.0]",0
0,0.057275051,79,0,0.33051313,9100,11,0,3,0,0,65+,0-10%,"(7385.25, 251608.0]",3
0,0.008116496,64,0,0.117417389,10500,9,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.639361516,73,0,0.257248964,7000,8,0,2,0,0,65+,50-70%,"(5351.0, 7385.25]",2
0,0.9999999,41,1,0.363948007,7000,4,0,1,0,2,40-50,70-100%,"(5351.0, 7385.25]",1
0,0.04349757,65,0,0.270072993,4246,6,0,1,0,1,50-65,0-10%,"(3879.0, 5351.0]",1
0,1,31,1,0.017426082,7000,2,1,0,1,2,30-40,70-100%,"(5351.0, 7385.25]",2
0,0.368911082,58,0,0.658709937,7456,16,0,1,0,1,50-65,30-50%,"(7385.25, 251608.0]",1
0,0.381582316,49,0,0.822137727,7100,21,0,4,0,1,40-50,30-50%,"(5351.0, 7385.25]",4
0,0.236585061,46,1,0.331249249,8316,11,0,2,0,0,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.023498042,64,1,0.281585921,20000,7,0,2,0,1,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.294994556,41,0,0.656073059,5474,9,0,3,0,2,40-50,10-30%,"(5351.0, 7385.25]",3
0,0.946519579,50,0,0.768334771,2317,7,0,0,0,1,40-50,70-100%,"(-0.001, 3879.0]",0
0,0.2626427,65,0,0.021668324,29166,6,0,0,0,0,50-65,10-30%,"(7385.25, 251608.0]",0
0,0.02910541,39,0,0.449355898,3958,4,0,2,0,2,30-40,0-10%,"(3879.0, 5351.0]",2
0,0.155124365,52,0,0.299221515,7064,13,0,2,0,2,50-65,10-30%,"(5351.0, 7385.25]",2
0,0.049062849,67,0,0.200516629,15484,16,0,3,0,1,65+,0-10%,"(7385.25, 251608.0]",3
0,0.063830674,43,0,0.409241767,3916,8,0,1,0,4,40-50,0-10%,"(3879.0, 5351.0]",1
0,0.638104472,56,0,0.659805939,3400,4,0,1,0,1,50-65,50-70%,"(-0.001, 3879.0]",1
0,0.190061563,42,0,0.26234753,5000,10,0,1,0,1,40-50,10-30%,"(3879.0, 5351.0]",1
0,0.55217663,35,0,0.190610329,2129,6,0,0,0,0,30-40,50-70%,"(-0.001, 3879.0]",0
0,0.166890983,66,0,0.873002523,3566,9,0,3,0,0,65+,10-30%,"(-0.001, 3879.0]",3
0,0.105605805,87,0,0.355961332,4654,14,0,1,0,1,65+,10-30%,"(3879.0, 5351.0]",1
0,0.748242958,42,1,0.292626728,10415,6,0,1,0,3,40-50,70-100%,"(7385.25, 251608.0]",1
0,0.103660908,40,0,0.236433052,11000,7,0,2,0,4,30-40,10-30%,"(7385.25, 251608.0]",2
0,0.86037013,34,0,0.329456178,9800,11,0,1,0,1,30-40,70-100%,"(7385.25, 251608.0]",1
0,0.089443773,52,0,0.127710637,11666,6,0,2,0,2,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.129886852,67,0,0.231332357,4097,6,0,1,0,0,65+,10-30%,"(3879.0, 5351.0]",1
0,0.093557603,44,0,0.530911515,6000,8,0,1,0,2,40-50,0-10%,"(5351.0, 7385.25]",1
0,0.006358259,49,0,0.360127974,5000,6,0,1,0,0,40-50,0-10%,"(3879.0, 5351.0]",1
1,0.962075848,26,0,0.183865778,4350,3,1,0,0,0,<30,70-100%,"(3879.0, 5351.0]",1
1,0.054495497,24,1,0.466809422,1400,8,0,0,1,0,<30,0-10%,"(-0.001, 3879.0]",1
0,0.986977123,50,0,0.717396134,4500,15,0,1,0,0,40-50,70-100%,"(3879.0, 5351.0]",1
0,0.665174947,41,1,0.786532767,7766,13,0,3,0,3,40-50,50-70%,"(7385.25, 251608.0]",3
0,0.318730862,49,1,0.344500387,5163,10,0,1,0,2,40-50,30-50%,"(3879.0, 5351.0]",1
1,0.9999999,28,0,0.255163728,3969,5,2,0,3,0,<30,70-100%,"(3879.0, 5351.0]",5
0,0.170584222,57,0,0.101412339,18833,7,0,2,0,2,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.400335992,63,0,0.576792772,7083,17,0,2,0,0,50-65,30-50%,"(5351.0, 7385.25]",2
0,0.46488796,39,0,0.685262947,5000,7,0,1,0,2,30-40,30-50%,"(3879.0, 5351.0]",1
0,0.640087612,42,0,0.288606456,8890,16,0,1,0,1,40-50,50-70%,"(7385.25, 251608.0]",1
0,0.8048869,51,0,0.488830032,8683,16,0,2,0,1,50-65,70-100%,"(7385.25, 251608.0]",2
0,0.190364948,50,0,0.292588426,8000,14,0,2,0,1,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.9999999,52,1,0,17500,0,0,0,0,1,50-65,70-100%,"(7385.25, 251608.0]",0
0,0.204052056,35,0,0.352851453,11800,4,0,2,0,0,30-40,10-30%,"(7385.25, 251608.0]",2
0,0.9999999,50,0,0.315495208,6259,3,0,1,0,0,40-50,70-100%,"(5351.0, 7385.25]",1
0,1,45,1,0.07903266,4010,3,0,0,2,1,40-50,70-100%,"(3879.0, 5351.0]",2
0,0.938369781,32,1,0.191269577,3000,7,0,0,0,0,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.664440294,54,0,0.87285086,2500,9,0,1,0,0,50-65,50-70%,"(-0.001, 3879.0]",1
0,0.090383741,30,0,0.320895522,6833,5,0,2,0,0,<30,0-10%,"(5351.0, 7385.25]",2
0,0,64,1,0.914107486,2083,11,1,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",2
0,0.597302671,51,0,0.312645462,11600,5,0,2,0,3,50-65,50-70%,"(7385.25, 251608.0]",2
0,0.9999999,51,1,0.070742022,2600,1,1,0,1,1,50-65,70-100%,"(-0.001, 3879.0]",2
0,0.041342402,55,0,0.37110104,3750,12,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.087433237,51,0,0.181121227,10434,5,0,1,0,2,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.087947215,70,1,0.072110286,6600,12,0,1,0,0,65+,0-10%,"(5351.0, 7385.25]",1
0,0.017154897,53,0,0.004854369,9681,8,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.109725493,50,0,0.665439411,6246,11,0,1,0,3,40-50,10-30%,"(5351.0, 7385.25]",1
0,0.647246827,38,1,0.351218848,7342,12,0,3,0,0,30-40,50-70%,"(5351.0, 7385.25]",3
0,0.073687637,50,0,0.208799098,9750,8,0,2,0,1,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.133146671,53,0,0.321653378,4765,3,0,1,0,0,50-65,10-30%,"(3879.0, 5351.0]",1
0,0.08833137,50,0,0.023795241,5000,6,0,0,0,1,40-50,0-10%,"(3879.0, 5351.0]",0
0,0.18247719,44,0,0.18119949,2350,4,0,1,0,2,40-50,10-30%,"(-0.001, 3879.0]",1
0,0.034254451,55,0,0.202195956,16666,19,0,1,0,3,50-65,0-10%,"(7385.25, 251608.0]",1
1,0.579142403,42,0,1.05378383,5800,6,0,1,0,0,40-50,50-70%,"(5351.0, 7385.25]",1
0,0.124175165,82,0,0.064889237,5100,2,0,0,0,1,65+,10-30%,"(3879.0, 5351.0]",0
1,1,31,0,0.001217471,45996,3,0,0,1,1,30-40,70-100%,"(7385.25, 251608.0]",1
0,0.019228022,40,0,0.468118582,12075,6,0,2,0,2,30-40,0-10%,"(7385.25, 251608.0]",2
0,0.040495673,72,0,0.388631735,5400,6,0,2,0,1,65+,0-10%,"(5351.0, 7385.25]",2
0,0.9999999,66,0,0.199606158,5585,3,0,1,0,1,65+,70-100%,"(5351.0, 7385.25]",1
1,0.066530257,61,0,0.130844681,10500,15,0,1,1,0,50-65,0-10%,"(7385.25, 251608.0]",2
1,0.366006665,64,4,0.404761905,10667,9,0,2,0,1,50-65,30-50%,"(7385.25, 251608.0]",2
0,0.135280899,37,0,0.394470951,7125,9,0,1,0,2,30-40,10-30%,"(5351.0, 7385.25]",1
0,0.216275034,51,0,0.388709203,3400,12,0,2,0,0,50-65,10-30%,"(-0.001, 3879.0]",2
0,0.269921772,66,0,0.326945509,6000,7,0,2,0,0,65+,10-30%,"(5351.0, 7385.25]",2
0,0.04979917,33,0,0.53042563,15200,11,0,3,0,0,30-40,0-10%,"(7385.25, 251608.0]",3
0,0.962738564,39,0,0.769607843,1019,4,0,0,0,4,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.026957648,42,0,0.136211818,16466,17,0,2,0,3,40-50,0-10%,"(7385.25, 251608.0]",2
1,1,48,0,0.628058104,2615,9,0,0,0,0,40-50,70-100%,"(-0.001, 3879.0]",0
0,0.382773538,52,1,0.148455094,11100,15,0,0,0,0,50-65,30-50%,"(7385.25, 251608.0]",0
0,0.235769904,57,0,0.38999168,8412,11,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.9999999,29,0,0.00768935,2600,0,0,0,0,1,<30,70-100%,"(-0.001, 3879.0]",0
0,0.009081642,71,0,0.299683294,2525,24,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.074564181,77,0,0.528567185,10098,12,0,3,0,0,65+,0-10%,"(7385.25, 251608.0]",3
0,0,48,0,0.351529694,5000,10,0,0,0,3,40-50,0-10%,"(3879.0, 5351.0]",0
0,0.043458196,49,0,0.262810212,5600,8,0,2,0,3,40-50,0-10%,"(5351.0, 7385.25]",2
0,0.657696162,61,1,0.5256917,4300,10,0,2,0,1,50-65,50-70%,"(3879.0, 5351.0]",2
0,0.029394121,24,0,0.010241405,4100,2,0,0,0,0,<30,0-10%,"(3879.0, 5351.0]",0
0,0.15351086,77,0,0.213891081,3800,4,0,1,0,0,65+,10-30%,"(-0.001, 3879.0]",1
0,0.264230807,62,1,0.704532736,5360,24,0,1,0,0,50-65,10-30%,"(5351.0, 7385.25]",1
1,0.569575139,59,2,1.04439778,6666,21,1,1,0,3,50-65,50-70%,"(5351.0, 7385.25]",2
0,0.006454428,86,0,0.003332223,3000,9,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.078823029,50,0,0.391900579,14000,11,0,4,0,3,40-50,0-10%,"(7385.25, 251608.0]",4
1,1,57,3,0.420315937,5000,5,1,1,2,0,50-65,70-100%,"(3879.0, 5351.0]",4
0,0.622096915,44,0,0.593047753,5695,16,0,1,0,2,40-50,50-70%,"(5351.0, 7385.25]",1
0,0.9999999,22,0,0,5351,0,0,0,0,0,<30,70-100%,"(3879.0, 5351.0]",0
0,0.944846605,27,1,0.240463036,3800,4,0,0,0,3,<30,70-100%,"(-0.001, 3879.0]",0
0,0.015399115,49,1,0.131313131,9800,5,0,2,0,4,40-50,0-10%,"(7385.25, 251608.0]",2
0,0,32,0,0.18512595,2500,9,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.849170437,53,0,0.106211528,8934,12,0,0,0,0,50-65,70-100%,"(7385.25, 251608.0]",0
0,0.11080514,47,0,0.193292967,6440,10,0,1,0,2,40-50,10-30%,"(5351.0, 7385.25]",1
1,0.41578868,57,1,0.341042017,14874,19,0,1,0,3,50-65,30-50%,"(7385.25, 251608.0]",1
0,0,70,0,0.202889176,4637,4,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0,55,0,1.305477809,2500,8,0,1,0,2,50-65,0-10%,"(-0.001, 3879.0]",1
0,0,44,0,1.070371082,5200,10,0,1,0,2,40-50,0-10%,"(3879.0, 5351.0]",1
0,0.139563949,48,0,0.63551617,8688,6,0,3,0,0,40-50,10-30%,"(7385.25, 251608.0]",3
0,0.9999999,29,10,0,1854,0,10,0,10,0,<30,70-100%,"(-0.001, 3879.0]",20
0,0.348834049,64,1,0.497874455,18112,23,0,5,0,3,50-65,30-50%,"(7385.25, 251608.0]",5
0,0.008979409,49,1,0.758867855,5440,10,0,2,0,1,40-50,0-10%,"(5351.0, 7385.25]",2
0,0,27,0,0.069165143,3281,6,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.631277112,47,2,0.189476315,8000,14,0,0,1,2,40-50,50-70%,"(7385.25, 251608.0]",1
0,0.057179312,77,0,0.697186116,7000,9,0,4,0,0,65+,0-10%,"(5351.0, 7385.25]",4
0,0,25,0,0.002305919,1300,3,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.56138287,66,0,0.356832357,5290,6,0,1,0,0,65+,50-70%,"(3879.0, 5351.0]",1
0,0.042072691,65,0,0.47979798,2375,7,0,2,0,0,50-65,0-10%,"(-0.001, 3879.0]",2
0,0.16713642,32,0,0.333333333,5750,11,0,0,0,0,30-40,10-30%,"(5351.0, 7385.25]",0
0,0.080196035,65,0,0.218725719,2573,4,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.653733851,63,0,0.549798259,4708,4,0,1,0,0,50-65,50-70%,"(3879.0, 5351.0]",1
0,0.019394041,79,0,0.014042357,4343,10,0,0,0,0,65+,0-10%,"(3879.0, 5351.0]",0
0,0.592063243,60,0,0.450909818,5000,14,0,2,0,0,50-65,50-70%,"(3879.0, 5351.0]",2
0,0.300955272,46,2,0.768369298,3660,10,1,2,0,2,40-50,30-50%,"(-0.001, 3879.0]",3
0,0.266914824,47,0,0.974102681,2200,13,0,2,1,1,40-50,10-30%,"(-0.001, 3879.0]",3
0,0.230237075,73,0,0.204738228,3418,9,0,1,0,0,65+,10-30%,"(-0.001, 3879.0]",1
0,0.364317841,21,0,0.007874016,2666,2,0,0,0,0,<30,30-50%,"(-0.001, 3879.0]",0
0,0,63,0,0.146190093,8700,4,0,1,0,2,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.02034857,78,0,0.010996335,3000,5,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.067348581,40,1,0.440473986,5400,7,0,2,0,2,30-40,0-10%,"(5351.0, 7385.25]",2
0,0.01275447,56,0,0.004061231,3200,2,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.719069521,60,0,0.999808466,5220,14,0,1,0,0,50-65,70-100%,"(3879.0, 5351.0]",1
0,0.00646967,77,0,0.004197901,3334,18,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.018715859,64,0,0.400792967,5800,6,0,2,0,1,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.753172395,43,0,0.903489084,4900,29,0,1,0,0,40-50,70-100%,"(3879.0, 5351.0]",1
0,0.05637787,28,0,0.198320672,2500,7,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.150949683,40,0,0.049787492,1646,3,0,0,0,0,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.9999999,82,0,0,1900,0,0,0,0,0,65+,70-100%,"(-0.001, 3879.0]",0
0,0.244432324,33,0,0.106616585,3460,6,0,0,0,0,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.000221236,57,0,9.91E-05,10085,10,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.890478388,39,1,0.487274069,2710,4,0,0,0,1,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.046703135,53,0,1.240759241,1000,4,1,2,0,3,50-65,0-10%,"(-0.001, 3879.0]",3
0,0.395806755,56,0,0.810179174,3850,13,0,1,0,0,50-65,30-50%,"(-0.001, 3879.0]",1
0,0.155915133,52,0,0.332131823,5825,11,0,2,0,2,50-65,10-30%,"(5351.0, 7385.25]",2
1,0.073300887,58,0,0.022236442,6250,9,0,0,0,2,50-65,0-10%,"(5351.0, 7385.25]",0
0,0.99621826,32,2,0.188162368,5000,21,0,0,0,4,30-40,70-100%,"(3879.0, 5351.0]",0
0,1,45,0,0.601918465,1250,9,0,0,0,0,40-50,70-100%,"(-0.001, 3879.0]",0
0,0.034972409,60,0,0.007666156,15000,6,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.049204037,35,0,0.274772523,10000,15,0,1,0,4,30-40,0-10%,"(7385.25, 251608.0]",1
0,0.267772772,48,0,0.210533525,14600,12,0,2,0,4,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.168635585,77,0,1.420362274,1600,19,0,1,0,0,65+,10-30%,"(-0.001, 3879.0]",1
0,0.041181993,51,0,0.369943086,6500,6,0,2,0,0,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.980942559,41,0,0.600199651,4006,8,0,1,0,0,40-50,70-100%,"(3879.0, 5351.0]",1
0,0.004825003,74,0,0.485111451,5876,11,0,1,0,0,65+,0-10%,"(5351.0, 7385.25]",1
0,0.9999999,31,0,0.226406323,2150,1,0,0,0,0,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.153712838,54,0,0.182679296,14040,2,0,1,0,3,50-65,10-30%,"(7385.25, 251608.0]",1
0,0.13149019,81,0,0.417080886,2212,9,0,3,0,0,65+,10-30%,"(-0.001, 3879.0]",3
0,0.307893632,52,0,0.322882395,15500,10,0,2,0,1,50-65,30-50%,"(7385.25, 251608.0]",2
0,0.004847079,46,0,0.063234941,8333,16,0,0,0,2,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.177870291,37,0,0.465315852,4194,6,0,1,0,2,30-40,10-30%,"(3879.0, 5351.0]",1
0,0.9999999,58,2,0.303657829,5166,2,0,1,0,0,50-65,70-100%,"(3879.0, 5351.0]",1
0,0.071081885,53,0,0.304169583,10000,15,0,2,0,2,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.012754236,58,0,0.006783292,2800,7,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.116667538,42,0,0.193883225,10789,6,0,1,0,2,40-50,10-30%,"(7385.25, 251608.0]",1
0,0.008063286,64,0,0.768246351,5000,13,0,3,0,1,50-65,0-10%,"(3879.0, 5351.0]",3
0,0.085134733,51,0,0.671202444,3600,13,0,2,0,3,50-65,0-10%,"(-0.001, 3879.0]",2
1,1,37,2,0.189927584,3037,7,1,0,0,4,30-40,70-100%,"(-0.001, 3879.0]",1
0,0.215964192,43,2,0.369966367,11000,9,0,2,0,4,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.028417062,50,0,0.050153531,12700,5,0,0,0,3,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.034335041,59,0,0.713455729,4302,8,0,0,0,0,50-65,0-10%,"(3879.0, 5351.0]",0
1,1,34,2,0.818394845,1706,5,2,1,1,4,30-40,70-100%,"(-0.001, 3879.0]",4
0,0.054314137,47,0,0.456129277,7920,18,0,2,0,3,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.43517955,50,0,0.070767428,8534,3,0,0,0,1,40-50,30-50%,"(7385.25, 251608.0]",0
0,0.001441556,47,0,0.138469638,5697,13,0,0,0,1,40-50,0-10%,"(5351.0, 7385.25]",0
0,0.22542365,52,0,1.470023981,2084,26,0,2,0,0,50-65,10-30%,"(-0.001, 3879.0]",2
0,0.9999999,28,0,0.158158472,3192,1,0,0,0,0,<30,70-100%,"(-0.001, 3879.0]",0
0,0.35054812,47,0,0.303424476,11300,13,1,4,0,1,40-50,30-50%,"(7385.25, 251608.0]",5
0,0.100340176,62,0,0.279237901,11756,25,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
1,0.9999999,39,1,0.445456565,4500,7,4,0,0,1,30-40,70-100%,"(3879.0, 5351.0]",4
0,0.331944169,58,0,0.094183399,4830,18,0,0,0,1,50-65,30-50%,"(3879.0, 5351.0]",0
0,0.343120096,44,1,0.311336717,6500,10,0,0,0,3,40-50,30-50%,"(5351.0, 7385.25]",0
0,0.008199836,45,0,0.279148834,25000,11,0,5,0,1,40-50,0-10%,"(7385.25, 251608.0]",5
0,0,71,0,0,900,1,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.9999999,35,0,0.254950971,5200,2,0,1,0,2,30-40,70-100%,"(3879.0, 5351.0]",1
0,0.053125481,89,0,0.189177582,4656,5,0,0,0,0,65+,0-10%,"(3879.0, 5351.0]",0
0,0.906872875,48,0,0.522246292,6000,4,0,1,0,0,40-50,70-100%,"(5351.0, 7385.25]",1
0,0,32,0,0,1576,2,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.158841063,55,1,0.296126614,2400,5,0,0,0,3,50-65,10-30%,"(-0.001, 3879.0]",0
0,0.031640131,73,0,0.006761261,10500,15,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.199963643,33,0,0.185583899,4272,4,0,0,0,0,30-40,10-30%,"(3879.0, 5351.0]",0
0,0.000153822,33,0,0.324120122,10455,7,0,3,0,2,30-40,0-10%,"(7385.25, 251608.0]",3
0,0.040284935,47,0,0.493131629,5750,13,0,2,0,0,40-50,0-10%,"(5351.0, 7385.25]",2
0,0,51,0,0,5351,4,0,0,0,0,50-65,0-10%,"(3879.0, 5351.0]",0
0,0.392777498,52,0,0.392321536,5000,5,0,1,0,1,50-65,30-50%,"(3879.0, 5351.0]",1
0,0.036741887,34,0,0.13243762,4167,9,0,0,0,0,30-40,0-10%,"(3879.0, 5351.0]",0
0,0.011770551,76,0,0.135108111,8000,8,0,1,0,0,65+,0-10%,"(7385.25, 251608.0]",1
0,0.9999999,30,0,0.007773459,1800,0,0,0,1,1,<30,70-100%,"(-0.001, 3879.0]",1
